0.05	0.9290963679546312	0.9013589950244454	0.8737832215025829
0.05095095095095095	1.0	0.9466016675130103	0.8953233687085953
0.05190190190190191	1.0	1.0	0.9274672225050277
0.05285285285285286	1.0	0.9817219982658176	0.8782219490130639
0.053803803803803806	0.9738621677305022	0.9409117671098649	0.9984574261735576
0.054754754754754754	0.9524716475435223	0.8396922821381501	0.9402108515357709
0.05570570570570571	0.9224682608631201	1.0	0.8610208893170812
0.05665665665665666	0.9405909187874373	1.0	0.9653001858427962
0.05760760760760761	0.8940263898396966	0.8752531953451514	0.8966882151440319
0.05855855855855856	0.9170770709938811	0.9010293237020153	0.9590968722872618
0.05950950950950951	0.8674427262278891	0.9089998491173934	0.7801494898325977
0.06046046046046046	0.9942326993819509	0.976131040443312	1.0
0.06141141141141142	0.9473868926071286	0.8768497282444242	1.0
0.06236236236236237	0.9406469605755039	0.9144300381990232	0.984454023383847
0.06331331331331332	0.8724326872838284	0.954751273756452	1.0
0.06426426426426426	0.8484803254721165	0.9708462336915206	0.9305167044560568
0.06521521521521521	0.9524774089637069	0.9600159909931987	0.9215739751833419
0.06616616616616616	0.9788474008569467	0.9654206694524102	1.0
0.06711711711711713	0.9191011636061411	0.8999931024039083	0.9582250290964882
0.06806806806806807	0.9275337434511632	0.9317586361116306	0.9117253544284426
0.06901901901901902	0.9710280905308237	0.9073031201983554	0.9127917858835042
0.06996996996996997	0.9415441798014218	0.9573034302421727	0.8678673316488423
0.07092092092092092	0.8812710002228474	0.9406789525159427	0.9390026213527447
0.07187187187187187	0.903537106256382	0.8842676117315981	0.9248308368835497
0.07282282282282282	1.0	0.9389840080659857	0.9661279082582699
0.07377377377377378	0.94749287035463	0.9342324242987133	0.9141121838914706
0.07472472472472473	0.9622693547373704	0.8842679095026047	0.9511298479981881
0.07567567567567568	0.9432188060967982	0.9933026171747987	0.8815819225477813
0.07662662662662663	0.8483340886614348	0.9002510049303851	0.9939911620902537
0.07757757757757758	0.9439069178144796	0.838342422060935	0.9466758830441975
0.07852852852852853	0.9545910371066787	0.888091642143662	0.8661515836670839
0.07947947947947948	0.9147076054390311	0.8669103979191756	0.8586215617241906
0.08043043043043044	0.9679380701908675	0.901220453271178	0.9042480432221629
